"temperature","humidity","wind_speed","pressure","precipitation","hour","month","dayofweek","pm25_lag_1","pm25_lag_3","pm25_lag_6","pm25_lag_24","pm25_lag_168","pm25_roll_mean_24","pm25_roll_max_24","pm25_roll_min_24","pm25_roll_mean_168","pm25_volatility_24","pm25_diff_1","pm25_diff_24","precipitation_log","is_rain","hour_sin","hour_cos","month_sin","month_cos","dow_sin","dow_cos","temp_humidity","temp_diff_1","humidity_diff_1"
"-0.08823529411764626","0.058823529411764705","0.23529411764705888","0.379310344827597","1.0","8","9","0","37.3","29.9","17.2","20.7","59.9","20.573333333333334","38.5","9.56","26.57315476190476","7.797057787712527","-1.2000000000000028","13.199999999999996","1.0","1","0.8660254037844387","-0.4999999999999998","-1.0","-1.8369701987210297e-16","0.0","1.0","2322.9","0.0","-1.0"
"-0.08823529411764626","0.11764705882352941","0.07843137254901968","0.44827586206895337","4.0","9","9","0","38.2","38.5","21.1","19.9","42.1","21.3025","38.5","9.56","26.443988095238097","8.587623677990525","0.9000000000000057","17.500000000000004","3.2239010857415447","1","0.7071067811865476","-0.7071067811865475","-1.0","-1.8369701987210297e-16","0.0","1.0","2349.0","1.0","-5.0"
"0.11764705882353009","0.0","0.5686274509803922","0.4137931034482556","4.0","10","9","0","31.4","37.3","31.3","15.9","36.6","21.781666666666666","38.5","9.56","26.38029761904762","8.823559208247548","-6.800000000000004","11.5","3.2239010857415447","1","0.49999999999999994","-0.8660254037844387","-1.0","-1.8369701987210297e-16","0.0","1.0","2358.4","0.0","1.0"
"0.29411764705882365","-0.058823529411764705","0.3921568627450981","0.17241379310344962","2.9999999999999996","11","9","0","22.9","38.2","29.9","21.0","46.1","22.073333333333334","38.5","9.56","26.29875","8.735944072656402","-8.5","6.999999999999998","2.5778829311823857","1","0.258819045102521","-0.9659258262890682","-1.0","-1.8369701987210297e-16","0.0","1.0","2383.7999999999997","0.6999999999999993","-2.0"
"0.0","-0.058823529411764705","1.5098039215686274","0.034482758620697766","18.0","12","9","0","28.3","31.4","38.5","15.0","33.4","22.377499999999998","38.5","9.56","26.19279761904762","8.823593495504754","5.400000000000002","7.300000000000001","8.370136424513294","1","1.2246467991473532e-16","-1.0","-1.0","-1.8369701987210297e-16","0.0","1.0","2296.7999999999997","0.5999999999999979","-1.0"
"0.029411764705882783","0.0","1.5882352941176472","-0.31034482758620147","6.999999999999999","13","9","0","26.8","22.9","37.3","15.8","19.8","22.86916666666667","38.5","9.56","26.153511904761906","8.722815618757584","-1.5","11.8","4.801784016923929","1","-0.2588190451025208","-0.9659258262890683","-1.0","-1.8369701987210297e-16","0.0","1.0","2332.0","-1.0","0.0"
"0.0","-0.058823529411764705","1.3333333333333335","-0.6206896551724422","5.0","14","9","0","14.4","28.3","38.2","12.8","19.2","22.810833333333335","38.5","9.56","26.121369047619048","8.776660708288004","-12.4","-1.4000000000000004","3.80178401692393","1","-0.4999999999999997","-0.8660254037844388","-1.0","-1.8369701987210297e-16","0.0","1.0","2296.7999999999997","0.10000000000000142","1.0"
"-0.058823529411764525","0.11764705882352941","1.2745098039215688","-0.8275862068965504","5.999999999999999","15","9","0","17.3","26.8","31.4","14.1","35.9","22.99833333333333","38.5","9.56","26.11005952380952","8.599781426275367","2.9000000000000004","4.5","4.324542715787152","1","-0.7071067811865471","-0.7071067811865479","-1.0","-1.8369701987210297e-16","0.0","1.0","2358.0","-0.10000000000000142","-1.0"
"-0.14705882352941183","0.11764705882352941","1.3333333333333335","-0.758620689655194","4.0","16","9","0","16.3","14.4","22.9","16.8","14.4","23.090000000000003","38.5","9.56","25.993392857142858","8.512086547451512","-1.0","2.200000000000001","3.2239010857415447","1","-0.8660254037844385","-0.5000000000000004","-1.0","-1.8369701987210297e-16","0.0","1.0","2331.0","-0.1999999999999993","3.0"
"-0.3235294117647054","-0.11764705882352941","1.4901960784313726","-0.6206896551724422","2.5","17","9","0","15.0","17.3","28.3","21.0","22.8","23.015","38.5","9.56","25.99696428571429","8.57759518340866","-1.3000000000000007","-1.8000000000000007","2.223901085741544","1","-0.9659258262890683","-0.25881904510252063","-1.0","-1.8369701987210297e-16","0.0","1.0","2175.8","-0.3000000000000007","0.0"
